,created_at,favorite_count,id_str,is_retweet,retweet_count,source,text
4023,Sat Apr 21 19:02:05 +0000 2018,99627,987768453338673152,False,20946,Twitter for iPhone,"Sylvester Stallone called me with the story of heavyweight boxing champion Jack Johnson. His trials and tribulations were great, his life complex and controversial. Others have looked at this over the years, most thought it would be done, but yes, I am considering a Full Pardon!"
4024,Sat Apr 21 18:52:28 +0000 2018,96367,987766033862873091,False,23722,Twitter for iPhone,"So funny, the Democrats have sued the Republicans for Winning. Now he R’s counter and force them to turn over a treasure trove of material, including Servers and Emails!"
4025,Sat Apr 21 15:47:48 +0000 2018,78580,987719560282476546,False,12051,Twitter for iPhone,Heading to the Southern White House to watch the Funeral Service of Barbara Bush. First Lady Melania has arrived in Houston to pay our respects. Will be a beautiful day!
4026,Sat Apr 21 15:45:24 +0000 2018,78985,987718953886679047,False,13088,Twitter for iPhone,"Today, my thoughts and prayers are with the entire Bush family. In memory of First Lady Barbara Bush, there is a remembrance display located at her portrait in the Center Hall of the @WhiteHouse. https://t.co/AuJ3RLZyax"
4027,Sat Apr 21 15:44:55 +0000 2018,68675,987718832096768001,False,14259,Twitter for iPhone,"Fantastic crowd and great people yesterday in Key West, Florida. Thank you! https://t.co/HqOUFgmbQS"
4028,Sat Apr 21 13:18:58 +0000 2018,41148,987682105269391360,False,10915,Twitter for iPhone,"Join me in Washington, Michigan on Saturday, April 28, 2018 at 7:00pm! #MAGA Tickets: https://t.co/DISosdqBuu https://t.co/gHdTgHw5FU"
4029,Sat Apr 21 13:10:01 +0000 2018,53280,987679852345135105,False,11372,Twitter for iPhone,"....it means lying or making up stories. Sorry, I don’t see Michael doing that despite the horrible Witch Hunt and the dishonest media!"
4030,Sat Apr 21 13:10:01 +0000 2018,49503,987679850545778689,False,10795,Twitter for iPhone,"....non-existent “sources” and a drunk/drugged up loser who hates Michael, a fine person with a wonderful family. Michael is a businessman for his own account/lawyer who I have always liked &amp; respected. Most people will flip if the Government lets them out of trouble, even if...."
4031,Sat Apr 21 13:10:00 +0000 2018,59973,987679848284999680,False,14573,Twitter for iPhone,"The New York Times and a third rate reporter named Maggie Haberman, known as a Crooked H flunkie who I don’t speak to and have nothing to do with, are going out of their way to destroy Michael Cohen and his relationship with me in the hope that he will “flip.” They use...."
4032,Sat Apr 21 12:17:22 +0000 2018,11432,987666603516063744,False,2802,Twitter for iPhone,"....it means lying or making up stories. Sorry, I don’t see Michael doing that despite the horrible Witch Hunt and the dishonest media!"
4033,Sat Apr 21 12:17:22 +0000 2018,10374,987666601808924672,False,2671,Twitter for iPhone,"....non-existent “sources” and a drunk/drugged up loser who hates Michael, a fine person with a wonderful family. Michael is a businessman for his own account/lawyer who I have always liked &amp; respected. Most people will flip if the Government lets them out of trouble, even if...."
4034,Sat Apr 21 12:17:22 +0000 2018,12690,987666600194183168,False,3574,Twitter for iPhone,"The New York Times and a third rate reporter named Maggie Habberman, known as a Crooked H flunkie who I don’t speak to and have nothing to do with, are going out of their way to destroy Michael Cohen and his relationship with me in the hope that he will “flip.” They use...."
4035,Sat Apr 21 03:22:51 +0000 2018,142849,987532088302886913,False,32170,Twitter for iPhone,"A message from Kim Jong Un: “North Korea will stop nuclear tests and launches of intercontinental ballistic missiles.”
Also will “Shut down a nuclear test site in the country’s Northern Side to prove the vow to suspend nuclear tests.” Progress being made for all!"
4036,Sat Apr 21 03:13:07 +0000 2018,106428,987529636656697345,False,28786,Twitter for iPhone,"James Comey illegally leaked classified documents to the press in order to generate a Special Council? Therefore, the Special Council was established based on an illegal act? Really, does everybody know what that means?"
4037,Fri Apr 20 23:19:51 +0000 2018,111546,987470932989050881,False,31576,Twitter for iPhone,"Just heard the Campaign was sued by the Obstructionist Democrats. This can be good news in that we will now counter for the DNC Server that they refused to give to the FBI, the Debbie Wasserman Schultz Servers and Documents held by the Pakistani mystery man and Clinton Emails."
4038,Fri Apr 20 22:50:34 +0000 2018,186635,987463564305797126,False,47068,Twitter for iPhone,North Korea has agreed to suspend all Nuclear Tests and close up a major test site. This is very good news for North Korea and the World - big progress! Look forward to our Summit.
4039,Fri Apr 20 22:34:26 +0000 2018,27084,987459505855369221,False,8794,Twitter for iPhone,"Just heard the Campaign was sued by the Obstructionist Democrats. This can be good news in that we will now counter for the DNC Server that they refused to give to the FBI, the Wendy Wasserman Schultz Servers and Documents held by the Pakistani mystery man and Clinton Emails."
4040,Fri Apr 20 20:25:13 +0000 2018,131814,987426984195174405,False,32021,Twitter for iPhone,"Can you believe that despite 93% bad stories from the Fake News Media (should be getting good stories), today we had just about our highest Poll Numbers, including those on Election Day? The American public is wise to the phony an dishonest press. Make America Great Again!"
4041,Fri Apr 20 10:57:12 +0000 2018,98516,987284041304100864,False,24013,Twitter for iPhone,"Looks like OPEC is at it again. With record amounts of Oil all over the place, including the fully loaded ships at sea, Oil prices are artificially Very High! No good and will not be accepted!"
4042,Fri Apr 20 10:50:38 +0000 2018,110478,987282387196436480,False,28986,Twitter for iPhone,Nancy Pelosi is going absolutely crazy about the big Tax Cuts given to the American People by the Republicans...got not one Democrat Vote! Here’s a choice. They want to end them and raise your taxes substantially. Republicans are working on making them permanent and more cuts!
4043,Fri Apr 20 10:43:17 +0000 2018,116724,987280537348866048,False,19924,Twitter for iPhone,"So exciting! I have agreed to be the Commencement Speaker at our GREAT Naval Academy on May 25th in Annapolis, Maryland. Looking forward to being there."
4044,Fri Apr 20 10:34:16 +0000 2018,109491,987278269765517312,False,30399,Twitter for iPhone,So General Michael Flynn’s life can be totally destroyed while Shadey James Comey can Leak and Lie and make lots of money from a third rate book (that should never have been written). Is that really the way life in America is supposed to work? I don’t think so!
4045,Fri Apr 20 03:37:26 +0000 2018,102289,987173366401585155,False,25596,Twitter for iPhone,"James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION. Also, he leaked classified information. WOW! Will the Witch Hunt continue?"
4046,Thu Apr 19 22:46:06 +0000 2018,85311,987100052710674433,False,21804,Twitter for iPhone,James Comey just threw Andrew McCabe “under the bus.” Inspector General’s Report on McCabe is a disaster for both of them! Getting a little (lot) of their own medicine?
4047,Thu Apr 19 22:30:36 +0000 2018,74265,987096152892944389,False,20391,Twitter for iPhone,"Sanctuary Cities released at least 142 Gang Members across the United States, making it easy for them to commit all forms of violent crimes where none would have existed. We are doing a great job of law enforcement, but things such as this make safety in America difficult!"
4048,Thu Apr 19 22:30:25 +0000 2018,65890,987096105841315841,False,14458,Twitter for iPhone,"My thoughts, prayers and condolences are with the families, friends and colleagues of the two @GCSOFlorida deputies (HEROES) who lost their lives in the line of duty today."
4049,Thu Apr 19 20:31:56 +0000 2018,91256,987066289855303681,False,22576,Twitter for iPhone,Mike Pompeo is outstanding. First in his class at West Point. A top student at Harvard Law School. A success at whatever he has done. We need the Senate to approve Mike ASAP. He will be a great Secretary of State!
4050,Thu Apr 19 20:27:01 +0000 2018,73600,987065049566138375,False,19050,Twitter for iPhone,"...Hopefully the Senate will not leave Washington until our Ambassadors, Judges and the people who make Washington work are approved. The Democrats are Obstructing the process and we need these people approved for the good of our Country!"
4051,Thu Apr 19 20:21:16 +0000 2018,96971,987063604691259393,False,26579,Twitter for iPhone,"Democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our Government, hence, the American People. They are “slow walking” all of my nominations - hundreds of people. At this rate it would take 9 years for all approvals!"
4052,Thu Apr 19 18:40:12 +0000 2018,60475,987038167730552832,False,15076,Twitter for iPhone,".@MarshaBlackburn is a wonderful woman who has always been there when we have needed her. Great on the Military, Border Security and Crime. Loves and works hard for the people of Tennessee. She has my full endorsement and I will be there to campaign with her!"
4053,Thu Apr 19 18:33:24 +0000 2018,31574,987036458648199168,False,6663,Twitter for iPhone,"THANK YOU #JIATFSouth, @Norad_Northcom, @southcomwatch and @DHSgov. Keep up the GREAT work! https://t.co/3v2uG6Jp1T"
4054,Thu Apr 19 16:23:52 +0000 2018,44839,987003860882526208,False,9194,Twitter for iPhone,"Just arrived @NASKeyWest! Heading to a briefing with the Joint Interagency Task Force South, NORTHCOM and SOUTHCOM. https://t.co/r906IXnBcG"
4055,Thu Apr 19 15:48:38 +0000 2018,84456,986994992177561600,False,20309,Twitter for iPhone,"Governor Jerry Brown announced he will deploy “up to 400 National Guard Troops” to do nothing. The crime rate in California is high enough, and the Federal Government will not be paying for Governor Brown’s charade. We need border security and action, not words!"
4056,Thu Apr 19 15:23:22 +0000 2018,86533,986988633822412800,False,20044,Twitter for iPhone,"Thank you San Diego County for defending the rule of law and supporting our lawsuit against California's illegal and unconstitutional 'Sanctuary' policies. California's dangerous policies release violent criminals back into our communities, putting all Americans at risk."
4057,Thu Apr 19 14:45:14 +0000 2018,71412,986979039670931458,False,14185,Twitter for iPhone,"Great meeting with Prime Minister Abe of Japan, who has just left Florida. Talked in depth about North Korea, Military and Trade. Good things will happen!"
4058,Thu Apr 19 02:58:21 +0000 2018,65149,986801143014621185,False,14662,Twitter for iPhone,"It was my great honor to host my friend @JPN_PMO @AbeShinzo and his delegation at Mar-a-Lago for the past two days. Lots accomplished, thank you! #Success???????? https://t.co/2NnItfwfBl"
4059,Thu Apr 19 02:12:13 +0000 2018,0,986789533172760576,True,8436,Twitter for iPhone,"RT @StateDept: .@POTUS Trump thanks Prime Minister @AbeShinzo for his support, discusses U.S.-Japan cooperation on #NorthKorea, defense, an…"
4060,Wed Apr 18 21:32:53 +0000 2018,64968,986719240240746497,False,12621,Twitter for iPhone,Great working luncheon with U.S. and Japanese Delegations this afternoon! https://t.co/ywU2CEih8b
4061,Wed Apr 18 21:00:12 +0000 2018,75781,986711015630036992,False,15309,Twitter for iPhone,Prime Minister @AbeShinzo of Japan and myself this morning building an even deeper and better relationship while playing a quick round of golf at Trump International Golf Club. https://t.co/YqU7pHiFoU
4062,Wed Apr 18 16:30:39 +0000 2018,102082,986643179452747776,False,23897,Twitter for iPhone,Best wishes to Prime Minister @Netanyahu and all of the people of Israel on the 70th Anniversary of your Great Independence. We have no better friends anywhere. Looking forward to moving our Embassy to Jerusalem next month!
4063,Wed Apr 18 12:05:42 +0000 2018,96478,986576502358671361,False,22580,Twitter for iPhone,"Slippery James Comey, the worst FBI Director in history, was not fired because of the phony Russia investigation where, by the way, there was NO COLLUSION (except by the Dems)!"
4064,Wed Apr 18 10:42:23 +0000 2018,101034,986555533535731712,False,25827,Twitter for iPhone,"Mike Pompeo met with Kim Jong Un in North Korea last week. Meeting went very smoothly and a good relationship was formed. Details of Summit are being worked out now. Denuclearization will be a great thing for World, but also for North Korea!"
4065,Wed Apr 18 10:08:50 +0000 2018,61945,986547093610299392,False,17869,Twitter for iPhone,"A sketch years later about a nonexistent man. A total con job, playing the Fake News Media for Fools (but they know it)! https://t.co/9Is7mHBFda"
4066,Wed Apr 18 09:59:07 +0000 2018,115384,986544648477868032,False,29045,Twitter for iPhone,"There is a Revolution going on in California. Soooo many Sanctuary areas want OUT of this ridiculous, crime infested &amp; breeding concept. Jerry Brown is trying to back out of the National Guard at the Border, but the people of the State are not happy. Want Security &amp; Safety NOW!"
4067,Wed Apr 18 09:45:37 +0000 2018,0,986541247237181441,True,20142,Twitter for iPhone,"RT @AbeShinzo: フロリダに到着し、早速トランプ大統領との首脳会談に臨みました。今日は、大半を北朝鮮問題に費やし、非常に重要な点で認識を一致させることができました。
「日本のために最善となるようベストを尽くす」
トランプ大統領は、来る米朝首脳会談で拉致問題を取り上げ…"
